"RPXBTC" 1518829320000 2.501e-05
"ETHBTC" 1518829380000 0.09256
"LTCBTC" 1518829380000 0.022398
"BNBBTC" 1518829380000 0.0011008
"NEOBTC" 1518829380000 0.012947
"BCCBTC" 1518829380000 0.14959
"GASBTC" 1518829380000 0.00456
"HSRBTC" 1518829380000 0.001302
"MCOBTC" 1518829380000 0.000907
"WTCBTC" 1518829380000 0.0026437
"LRCBTC" 1518829380000 6.989e-05
"QTUMBTC" 1518829380000 0.003182
"YOYOBTC" 1518829380000 1.638e-05
"OMGBTC" 1518829380000 0.001768
"ZRXBTC" 1518829380000 0.00012438
"STRATBTC" 1518829380000 0.000932
"SNGLSBTC" 1518829380000 1.407e-05
"BQXBTC" 1518829380000 0.00040531
"KNCBTC" 1518829380000 0.00028337
"FUNBTC" 1518829380000 5.85e-06
"SNMBTC" 1518829380000 2.302e-05
"IOTABTC" 1518829380000 0.00020783
"LINKBTC" 1518829380000 6.728e-05
"XVGBTC" 1518829380000 7.03e-06
"CTRBTC" 1518829380000 9.624e-05
"SALTBTC" 1518829380000 0.000523
"MDABTC" 1518829380000 0.0001449
"MTLBTC" 1518829380000 0.000427
"SUBBTC" 1518829380000 7.442e-05
"EOSBTC" 1518829380000 0.00096549
"SNTBTC" 1518829380000 2.158e-05
"ETCBTC" 1518829380000 0.003389
"MTHBTC" 1518829380000 1.74e-05
"ENGBTC" 1518829380000 0.00033223
"DNTBTC" 1518829380000 1.053e-05
"ZECBTC" 1518829380000 0.047185
"BNTBTC" 1518829380000 0.00055005
"ASTBTC" 1518829380000 5.856e-05
"DASHBTC" 1518829380000 0.068323
"OAXBTC" 1518829380000 9.158e-05
"ICNBTC" 1518829380000 0.00017842
"BTGBTC" 1518829380000 0.013672
"EVXBTC" 1518829380000 0.0001987
"REQBTC" 1518829380000 3.319e-05
"VIBBTC" 1518829380000 2.874e-05
"TRXBTC" 1518829440000 5.06e-06
"POWRBTC" 1518829380000 8.142e-05
"ARKBTC" 1518829440000 0.0004788
"XRPBTC" 1518829440000 0.00010909
"MODBTC" 1518829440000 0.0003695
"ENJBTC" 1518829440000 1.925e-05
"STORJBTC" 1518829440000 0.00011711
"VENBTC" 1518829440000 0.00055925
"KMDBTC" 1518829440000 0.0005316
"RCNBTC" 1518829440000 1.886e-05
"NULSBTC" 1518829440000 0.000309
"RDNBTC" 1518829440000 0.00030373
"XMRBTC" 1518829440000 0.029264
"DLTBTC" 1518829440000 4.434e-05
"AMBBTC" 1518829440000 5.944e-05
"BATBTC" 1518829440000 4.253e-05
"BCPTBTC" 1518829440000 5.775e-05
"ARNBTC" 1518829440000 0.00019421
"GVTBTC" 1518829440000 0.00204
"CDTBTC" 1518829440000 9e-06
"GXSBTC" 1518829440000 0.0004886
"POEBTC" 1518829440000 8.11e-06
"QSPBTC" 1518829440000 3.109e-05
"BTSBTC" 1518829440000 2.669e-05
"XZCBTC" 1518829440000 0.005955
"LSKBTC" 1518829440000 0.0031282
"TNTBTC" 1518829440000 1.607e-05
"FUELBTC" 1518829440000 1.446e-05
"MANABTC" 1518829440000 1.331e-05
"BCDBTC" 1518829440000 0.004387
"DGDBTC" 1518829440000 0.023961
"ADXBTC" 1518829440000 0.00014297
"ADABTC" 1518829440000 3.832e-05
"PPTBTC" 1518829440000 0.0028965
"CMTBTC" 1518829440000 1.914e-05
"XLMBTC" 1518829440000 4.412e-05
"CNDBTC" 1518829440000 1.768e-05
"LENDBTC" 1518829440000 1.247e-05
